V_Values_0,V_Values_20000,V_Values_40000,V_Values_60000,V_Values_80000,V_Values_100000,V_Values_120000,V_Values_140000,V_Values_160000,V_Values_180000,V_Values_200000,V_Values_220000,V_Values_240000,V_Values_260000,V_Values_280000,V_Values_300000,V_Values_320000,V_Values_340000,V_Values_360000,V_Values_380000,V_Values_400000,V_Values_420000,V_Values_440000,V_Values_460000,V_Values_480000
,,0.59613127,,3.3684485,0.51649845,3.595516,2.4979885,5.156031,4.9904675,6.524088,6.5631113,7.254618,7.2635403,7.204139,8.127599,8.004471,8.529386,8.32146,8.171903,8.543156,8.867791,9.687939,9.589361,8.691639
,,0.7753326,,3.2703745,0.58056575,3.443335,2.7904391,5.2819886,4.881908,6.6705675,6.4272227,7.2385483,7.302555,7.34098,8.111711,8.062253,8.50127,8.291953,8.241924,8.547768,8.828027,9.727994,9.5943985,8.707341
,,0.99378437,,3.3679702,0.4079454,3.5858529,3.1309798,5.070819,4.987222,6.7705355,6.573911,7.263662,7.2600574,7.104791,8.1275,7.999822,8.536784,8.333514,8.204388,8.542063,8.897983,9.658797,9.589605,8.690491
,,0.61015064,,3.2676263,,3.4245563,2.7817543,5.210461,4.8812227,6.6885495,6.4392385,7.2566004,7.304531,7.250261,8.100094,8.054539,8.517189,8.305978,8.26246,8.55303,8.863019,9.702416,9.599698,8.711716
,,,,3.367293,,3.572745,3.1172807,4.961751,4.978574,6.779073,6.582798,7.269926,7.2551684,6.9987235,8.124279,7.994855,8.538059,8.343955,8.230028,8.535738,8.92282,9.619886,9.577966,8.687047
,,,,3.2642808,,3.4005232,2.758024,5.1154375,4.871135,6.7040434,6.448967,7.2719903,7.304626,7.1522975,8.085768,8.045828,8.5272665,8.318374,8.278122,8.553513,8.893023,9.667504,9.592315,8.714243
,,,,3.366334,,3.5554132,3.087521,4.8217897,4.9645443,6.785661,6.589993,7.273705,7.2494087,6.8844357,8.11848,7.989382,8.533008,8.353146,8.250539,8.538463,8.9433565,9.721934,9.56263,8.680557
,,,,3.2601452,,3.3701136,2.7172494,4.989316,4.850736,6.717557,6.4565897,7.2850966,7.3033876,7.045709,8.068931,8.035798,8.531341,8.329531,8.290122,8.5532055,8.9190645,9.703124,9.581712,8.714254
,,,,3.3649914,,3.5328076,3.0394318,5.1645546,4.9444103,6.7906284,6.5956445,7.2751184,7.2431564,7.2208557,8.110368,7.983131,8.520841,8.361364,8.26717,8.528564,8.960169,9.747733,9.543932,8.669913
,,,,3.2549937,,3.3318994,2.657259,4.996504,4.8181095,6.729468,6.4622087,7.296127,7.301211,7.0523643,8.0494995,8.024007,8.528661,8.339755,8.29932,8.548885,8.941715,9.730885,9.567761,8.710723
,,,,3.3631346,,3.5035279,2.9704125,5.1699653,4.9163823,6.7941875,6.5998354,7.2741165,7.2366853,7.2233667,8.099937,7.9757123,8.482595,8.368824,8.280836,8.514758,8.973398,9.767562,9.521246,8.653517
,,,,3.2485554,,3.284069,2.5758247,5.001035,4.9079123,6.7400455,6.465854,7.3051243,7.2983866,7.054429,8.027095,8.009848,8.52731,8.349293,8.306327,8.540638,8.961097,9.752803,9.549852,8.702137
,,,,3.3605928,,3.4657207,2.87766,5.1731877,4.9224615,6.7964616,6.6025906,7.2704706,7.230194,7.221811,8.086893,7.966572,8.469622,8.375684,8.292201,8.496644,8.982718,9.782947,9.49341,8.629071
,,,,3.2404966,,3.2243428,2.470884,5.002976,4.87666,6.7494755,6.46748,7.3119583,7.295129,7.052784,8.000993,7.9924865,8.523443,8.35834,8.311552,8.528103,8.976865,9.770365,9.526823,8.686288
,,,,3.357141,,3.4169502,2.7584496,5.1742907,4.914148,6.797488,6.6038733,7.2637534,7.2238293,7.216935,8.070604,7.9549294,8.453156,8.382051,8.301744,8.473366,8.926285,9.795012,9.458629,8.719353
,,,,3.2304065,,3.1498802,2.3408918,5.0022926,4.8351398,6.75786,6.466969,7.3162966,7.2915936,7.0481806,7.970043,7.970772,8.516655,8.3670435,8.31526,8.510459,8.963421,9.7846775,9.496846,8.69285
,,,,3.3524804,,3.3540497,2.6106102,5.173251,4.8941636,6.797229,6.603585,7.253293,7.2177052,7.2093782,8.050014,7.939685,8.4322605,8.38799,8.309796,8.532566,8.903229,9.804583,9.538497,8.716242
,,,,3.217767,,3.0572054,2.927161,4.9988546,4.7862434,6.765233,6.4641175,7.3175683,7.287899,7.0412717,7.9325223,7.943107,8.50614,8.375513,8.317583,8.528256,8.945941,9.796564,9.525386,8.696105
,,,,3.3462105,,3.2729661,2.5971253,5.1699567,4.8650675,6.79556,6.6015534,7.2381077,7.2119126,7.1996818,8.023493,7.919294,8.405453,8.393516,8.316566,8.539411,8.876085,9.8122635,9.558049,8.711435
,,,,3.2019212,,2.9421904,2.906057,4.992427,4.732778,6.771547,6.4586253,7.314893,7.284133,7.032624,8.082548,7.907267,8.490574,8.383811,8.3185425,8.540979,8.924383,9.806646,9.548251,8.697191
,,,,3.3377929,,3.1686401,2.5646389,5.164205,4.8292904,6.792269,6.5975194,7.2168183,7.2065268,7.188312,8.039212,7.89158,8.532208,8.398589,8.322148,8.541147,8.8442955,9.818484,9.572629,8.705512
,,,,3.1820314,,2.800164,2.8642209,4.9826646,4.6774755,6.776674,6.4500785,7.3069873,7.2803593,7.022732,8.092103,7.812956,8.509071,8.39195,8.318042,8.5490465,8.898211,9.815377,9.566605,8.696791
