V_Values_0,V_Values_20000,V_Values_40000,V_Values_60000,V_Values_80000,V_Values_100000,V_Values_120000,V_Values_140000,V_Values_160000,V_Values_180000,V_Values_200000,V_Values_220000,V_Values_240000,V_Values_260000,V_Values_280000,V_Values_300000,V_Values_320000,V_Values_340000,V_Values_360000,V_Values_380000,V_Values_400000,V_Values_420000,V_Values_440000,V_Values_460000,V_Values_480000,V_Values_500000
,0.35883328,5.3391376,7.6586056,7.426664,8.508403,9.957943,10.070982,9.055849,9.912602,10.281154,11.069585,10.41048,9.621972,9.723194,9.67103,9.639577,9.825938,9.61629,9.829771,11.650006,9.652445,10.079977,9.960026,9.859685,9.962935
,0.2005978,5.4402537,7.6560273,7.4248185,8.556808,9.964359,10.119765,9.075963,9.912238,10.2637615,11.077957,10.438247,9.638207,9.67869,9.670349,9.645742,9.818451,9.602877,9.836443,11.679709,9.642144,10.088659,9.958969,9.836279,9.987331
,0.22746971,5.3447337,7.6450276,7.4280734,8.470049,9.964069,10.042983,9.050743,9.912036,10.273767,11.078135,10.425195,9.632895,9.706807,9.671948,9.643832,9.826602,9.609603,9.839445,11.650795,9.637988,10.080172,9.9604225,9.854627,9.958366
,0.0894484,5.4465814,7.6618104,7.4207397,8.525004,9.970275,10.0990095,9.070765,9.912908,10.252737,11.069024,10.450749,9.647041,9.661215,9.670892,9.650651,9.819285,9.596363,9.834,11.679828,9.623249,10.089579,9.959284,9.828597,9.984257
,0.109313376,5.350399,7.633012,7.4288316,8.5754795,9.969013,10.015432,9.047957,9.910875,10.262951,11.072629,10.437561,9.6417885,9.689817,9.672665,9.648358,9.827184,9.603123,9.832979,11.65286,9.622409,10.0807905,9.9613085,9.848932,9.953636
,-0.008660428,5.452591,7.674408,7.4156437,8.544641,9.975067,10.07894,9.067695,9.913205,10.237932,11.063089,10.461373,9.654445,9.643365,9.671297,9.642248,9.820074,9.589923,9.827283,11.681361,9.6029825,10.0906515,9.96011,9.819783,9.9810705
,,5.3556232,7.6479926,7.4289775,8.58981,9.972968,9.987322,9.047377,9.908784,10.24835,11.065714,10.448247,9.649295,9.672106,9.6732235,9.643322,9.827664,9.596661,9.82653,11.656486,9.580221,10.081787,9.962716,9.842368,9.948602
,,5.4579,7.6837254,7.40932,8.560526,9.978912,10.058646,9.066577,9.912846,10.21874,11.055585,10.470633,9.660885,9.624994,9.671593,9.638011,9.820809,9.58338,9.820502,11.684513,9.566974,10.091793,9.96148,9.862978,9.977672
,,5.3598866,7.6601233,7.4284267,8.601226,9.976084,9.957326,9.048814,9.91428,10.229283,11.057114,10.457732,9.655848,9.653473,9.673656,9.638825,9.828021,9.590036,9.819976,11.661865,9.543695,10.08311,9.9647,9.852351,9.943091
,,5.462112,7.6903577,7.401398,8.573452,9.981955,10.036933,9.067153,9.920405,10.19417,11.04618,10.478902,9.666661,9.605919,9.671802,9.634107,9.821472,9.576558,9.81352,11.689417,9.536025,10.092897,9.963454,9.869747,9.973932
,,5.3626547,7.6699615,7.426957,8.610331,9.978477,9.923703,9.051983,9.91916,10.204678,11.046402,10.466365,9.661732,9.633682,9.673986,9.634671,9.828214,9.583075,9.813191,11.669132,9.512217,10.084698,9.967346,9.861004,9.936886
,,5.4648046,7.694751,7.391313,8.584037,9.9843,10.012225,9.069026,9.925508,10.162733,11.055355,10.486447,9.67195,9.585949,9.671942,9.630356,9.822036,9.569279,9.820246,11.696156,9.509575,10.077385,9.966126,9.838031,9.96969
,,5.3633575,7.6779246,7.4241695,8.617597,9.980233,9.884135,9.056449,9.921941,10.172923,11.056597,10.4744005,9.667126,9.612488,9.674234,9.630677,9.828192,9.5756,9.822103,11.678372,9.485151,10.084355,9.970777,9.855989,9.9297085
,,5.4655137,7.697233,7.37824,8.592773,9.986036,9.982416,9.071598,9.928428,10.194376,11.065417,10.49347,9.659851,9.564927,9.672023,9.635684,9.822456,9.561358,9.828923,11.704771,9.487026,10.079183,9.969633,9.830416,9.964735
,,5.3613667,7.68433,7.419443,8.623391,9.98142,10.080087,9.061548,9.922631,10.180113,11.066008,10.482032,9.665261,9.589672,9.674414,9.634539,9.827876,9.5674305,9.83146,11.689627,9.461876,10.084273,9.975165,9.850352,9.994521
,,5.46371,7.69804,7.3610153,8.600051,9.987222,10.030119,9.073959,9.929146,10.199929,11.074577,10.500104,9.656748,9.637906,9.672056,9.639916,9.822676,9.552605,9.825693,11.657268,9.467789,10.081328,9.974163,9.868511,9.982361
,,5.355976,7.6894035,7.411849,8.627997,9.982078,10.114876,9.066266,9.921039,10.186274,11.074774,10.489388,9.662461,9.610759,9.674534,9.638369,9.827151,9.55838,9.824874,11.687662,9.441797,10.084467,9.980744,9.859475,9.948841
,,5.458771,7.6973295,7.3380213,8.606183,9.9879,10.06724,9.037757,9.927447,10.204818,11.082876,10.506433,9.652842,9.658613,9.672048,9.644209,9.822597,9.5739155,9.818758,11.651969,9.451321,10.0837145,9.979977,9.835708,9.97788
,,5.3463645,7.693305,7.4000416,8.6316395,9.982238,10.141866,9.041549,9.916811,10.192035,11.082861,10.49655,9.658835,9.631075,9.674605,9.642277,9.825853,9.56809,9.8181715,11.682293,9.424381,10.084943,9.987817,9.854359,10.0019455
,,5.449948,7.695192,7.414864,8.611421,9.988097,10.096342,9.015915,9.922958,10.209537,11.074327,10.512479,9.6481905,9.678349,9.672003,9.648678,9.822079,9.583412,9.825082,11.643054,9.437136,10.086278,9.98742,9.827906,9.992272
,,5.331561,7.6961274,7.408118,8.6344795,9.98191,10.162865,9.02012,9.926614,10.197842,11.078596,10.503537,9.654419,9.650995,9.674633,9.646381,9.823735,9.57692,9.827381,11.673452,9.409156,10.085725,9.996775,9.848581,9.964659
,,5.4363155,7.691655,7.4180036,8.615963,9.987819,10.119285,8.997415,9.921373,10.21443,11.069776,10.51821,9.642776,9.697448,9.671926,9.653454,9.8209095,9.592073,9.821439,11.700671,9.424818,10.088712,9.996936,9.818926,9.988657
,,5.310395,7.697899,7.414881,8.636641,9.98109,10.179194,9.00205,9.92504,10.204017,11.0732,10.510312,9.649165,9.670833,9.674622,9.650819,9.82043,9.584973,9.820736,11.680214,9.395719,10.083282,9.999993,9.8419,9.959096
,,5.4167156,7.686684,7.420026,8.619963,9.987064,10.137437,8.98221,9.919944,10.219748,11.06398,10.523514,9.636489,9.71616,9.67182,9.644275,9.818765,9.600003,9.827588,11.640545,9.414014,10.088169,10.005599,9.862816,9.984919
,,5.2814436,7.6985865,7.420545,8.638193,9.979757,10.191829,8.98724,9.923587,10.210797,11.066513,10.516756,9.642949,9.690811,9.674575,9.645419,9.824476,9.592362,9.830127,11.670956,9.383717,10.081689,10.009617,9.851972,9.953195
,,5.3896856,7.6801763,7.42099,8.623531,9.985808,10.151813,8.970168,9.918699,10.2256565,11.056734,10.5281725,9.629135,9.643047,9.671685,9.639786,9.8372965,9.607311,9.824431,11.698243,9.40442,10.088147,10.013393,9.869619,9.980944
,,5.2429614,7.6980824,7.425235,8.639167,9.977879,10.201486,8.975509,9.922283,10.218349,11.058258,10.522647,9.635551,9.670606,9.674494,9.640676,9.840165,9.599202,9.823667,11.677367,9.372855,10.080787,10.018262,9.860681,9.946754
,,5.3533707,7.6719584,7.420867,8.626738,9.9840145,10.163165,8.961106,9.917647,10.2322645,11.047714,10.507592,9.62041,9.622093,9.671524,9.635735,9.853054,9.614112,9.817621,11.704042,9.3957815,10.088517,10.020553,9.837224,9.976587
,,5.192819,7.696195,7.4289894,8.639543,9.975399,10.208695,8.9666395,9.921139,10.2267885,11.048029,10.516295,9.626646,9.649285,9.674381,9.636373,9.8535,9.605609,9.817082,11.68575,9.362878,10.080457,10.02615,9.855513,9.939524
,,5.3054304,7.6617746,7.419536,8.629604,9.981627,10.172058,8.954825,9.916788,10.239619,11.036449,10.50056,9.609868,9.60038,9.671334,9.631924,9.866441,9.620523,9.823992,11.64908,9.387886,10.089187,10.027237,9.82933,9.971658
,,5.1284375,7.692643,7.4317575,8.639237,9.972243,10.213841,8.960396,9.920153,10.236169,11.035249,10.509843,9.615751,9.626666,9.674237,9.632319,9.864742,9.611702,9.826293,11.679305,9.35356,10.080611,10.033454,9.849672,9.998384
