Episodic reward,Step
500.0,476053
500.0,476553
500.0,477053
500.0,477553
500.0,478053
500.0,478553
500.0,479053
500.0,479553
500.0,480053
500.0,480553
500.0,481053
500.0,481553
500.0,482053
500.0,482553
500.0,483053
500.0,483553
500.0,484053
500.0,484553
500.0,485053
500.0,485553
500.0,486053
500.0,486553
500.0,487053
500.0,487553
500.0,488053
500.0,488553
500.0,489053
500.0,489553
500.0,490053
500.0,490553
500.0,491053
500.0,491553
500.0,492053
500.0,492553
500.0,493053
500.0,493553
500.0,494053
500.0,494553
500.0,495053
500.0,495553
500.0,496053
500.0,496553
500.0,497053
500.0,497553
500.0,498053
500.0,498553
500.0,499053
500.0,499553
