V_Values_0,V_Values_20000,V_Values_40000,V_Values_60000,V_Values_80000,V_Values_100000,V_Values_120000,V_Values_140000,V_Values_160000,V_Values_180000,V_Values_200000,V_Values_220000,V_Values_240000,V_Values_260000,V_Values_280000,V_Values_300000,V_Values_320000,V_Values_340000,V_Values_360000,V_Values_380000,V_Values_400000,V_Values_420000,V_Values_440000,V_Values_460000,V_Values_480000
,4.5701647,5.011024,9.480723,10.5056305,5.854134,10.012343,8.884391,10.609219,5.2245474,,,,,5.558655,4.606676,3.1138062,1.9082446,4.3324785,2.7474096,4.331527,3.3706498,6.5563965,5.9397573,8.131333
,4.3596597,5.1100497,9.354946,10.600832,5.941087,10.024372,8.878571,10.61151,5.2242117,,,,,5.609299,4.4256697,3.1128469,1.8900661,4.332477,2.7473755,4.331527,3.370637,6.6282616,5.935443,8.13263
,4.3839755,5.033569,9.409506,10.547536,5.8869624,10.014171,8.8855,10.609318,5.223894,,,,,5.590866,4.512778,3.1129417,1.8889678,4.332477,2.747359,4.3315268,3.370625,6.525918,5.9379992,8.1325655
,4.1515703,5.134298,9.262487,10.64282,5.979165,10.025668,8.8799,10.611586,5.2236576,,,,,5.626343,4.305297,3.1122608,1.8790742,4.3324766,2.747339,4.331527,3.370619,6.584774,5.9346695,8.133554
,4.167886,5.0563974,9.317164,10.593376,5.9214125,10.016476,8.886903,10.609347,5.22338,,,,,5.613737,4.4317,3.1123803,1.8787191,4.332476,2.747331,4.331527,3.3706164,6.525446,5.932432,8.133529
,3.9134696,5.158352,9.144832,10.688638,6.019553,10.02727,8.881521,10.611578,5.2228107,,,,,5.6490564,4.216489,3.111924,1.8733332,,2.7473152,4.331527,3.370619,6.5890045,5.931376,8.13247
,3.9191873,5.0800257,9.19795,10.644061,5.959354,10.019233,8.888541,10.609308,5.2222834,,,,,5.6334186,4.377883,3.1115162,1.8700408,,2.7472987,4.331527,3.370625,6.550973,5.9190426,8.132366
,3.648296,5.1824956,8.99576,10.738964,6.0623813,10.029126,8.883383,10.611486,5.2215967,,,,,5.6989403,4.171275,3.1114821,1.8694569,,2.7472913,4.331527,3.370602,6.680249,5.9228764,8.130574
,3.6387262,5.1049843,9.044982,10.700334,6.0024595,10.022378,8.89037,10.6092,5.2210217,,,,,5.66718,3.690657,3.1113095,1.8683449,,2.7472823,4.331527,3.3705773,6.5836005,5.889671,8.130261
,3.3665502,5.2069564,9.166265,10.794214,6.1066175,10.011337,8.885446,10.611309,5.220214,,,,,5.8234367,3.7883956,3.111303,1.8679856,,2.7472785,4.331527,3.370559,6.458135,5.903533,8.131862
,3.3376453,5.131809,9.053039,10.762595,6.051487,10.023766,8.892355,10.609019,5.2195997,,,,,5.753128,3.343868,3.1112244,1.8676416,,2.7472732,4.331527,3.3705418,6.4255567,5.831156,8.131743
,3.323214,5.2318916,9.174391,10.854348,6.1497617,10.01261,8.887676,10.611045,5.2186913,,,,,6.1529374,3.4847565,3.111226,1.867351,,2.7472718,,3.3705382,6.546132,5.862478,8.132939
,3.054774,5.160991,9.063277,10.83064,6.104936,10.0249815,8.894467,10.608767,5.2180543,,,,,5.983259,3.133396,3.111186,1.8672532,,2.7472672,,3.3705356,6.7056036,5.738909,8.132903
,3.0337281,5.2573967,9.184315,10.918617,5.989137,10.013718,8.89005,10.610694,5.217081,,,,,7.4124956,3.2819707,3.111158,1.8670055,,2.7472625,,3.3705487,6.550704,5.7868757,8.131477
