V_Values_0,V_Values_20000,V_Values_40000,V_Values_60000,V_Values_80000,V_Values_100000,V_Values_120000,V_Values_140000,V_Values_160000,V_Values_180000,V_Values_200000,V_Values_220000,V_Values_240000,V_Values_260000,V_Values_280000,V_Values_300000,V_Values_320000,V_Values_340000,V_Values_360000,V_Values_380000,V_Values_400000,V_Values_420000,V_Values_440000,V_Values_460000,V_Values_480000
,9.4935465,9.622498,9.927261,10.551656,9.116112,10.020138,8.329584,8.618615,10.034255,9.623331,5.499403,,,6.2544327,8.427914,9.604242,10.186009,10.188429,9.968746,11.231489,,7.875002,6.569669,7.097847
,9.487466,9.633221,9.919038,10.553405,9.101821,10.014394,8.238445,8.626659,10.031676,9.610785,5.4063473,,,6.600687,8.23118,9.596489,10.185911,10.193631,9.942856,11.230364,,7.8621626,6.209904,6.8707185
,9.494983,9.63233,9.918918,10.551315,9.110414,10.018704,8.234606,8.625396,10.032417,9.601963,5.380108,,,6.5189333,8.293318,9.606066,10.186119,10.188373,9.965225,11.230705,,7.85474,6.3193197,6.5618205
,9.488033,9.648211,9.910753,10.553189,9.12052,10.012858,8.139826,8.633921,10.03454,9.592083,5.2601643,,,6.887804,8.417248,9.5995865,10.185999,10.193469,9.940544,11.229198,,7.845682,6.0353055,6.926226
,9.495614,9.646929,9.910793,10.550876,9.110756,10.018876,8.144541,8.63323,10.033873,9.58441,5.2514553,,,6.820343,8.433153,9.608366,10.186271,10.188286,9.960384,11.229609,,7.8458376,6.132638,7.003288
,9.487856,9.632781,9.902824,10.552907,9.120281,10.012629,8.048958,8.625434,10.035547,9.576714,5.1036625,,,6.424056,8.260142,9.603071,10.186108,10.193243,9.936924,11.227833,,7.8471313,5.831476,7.026042
,9.49555,9.634093,9.902927,10.550307,9.110393,10.021326,8.059309,8.625068,10.035038,9.5701885,5.108817,,,6.4316387,8.320669,9.6111965,10.186504,10.188167,9.954546,11.228231,,7.8498707,5.9065695,7.0328684
,9.486993,9.624267,9.895302,10.55253,9.119598,10.032728,7.966249,8.616041,10.036371,9.564081,4.9461536,,,6.0540667,8.418568,9.60672,10.186266,10.192947,9.930365,11.226284,,7.8487763,5.6228595,7.043585
,9.494837,9.625604,9.895394,10.549566,9.1094055,10.021337,7.979756,8.61464,10.03599,9.558655,4.7805395,,,6.021743,8.437235,9.614998,10.186024,10.18801,9.9483795,11.226599,,7.8574986,5.666731,6.9608407
,9.485446,9.618526,9.904652,10.552021,9.118507,10.031615,7.891464,8.622348,10.034423,9.553604,4.744294,,,6.3034267,8.296171,9.61067,10.186144,10.192578,9.917488,11.2245655,,7.853429,5.2573423,7.026557
